127.0.0.1 - - [19/Aug/2022:13:09:12 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:19:41 +0530] "GET /medicare/json/data/all/products?_=1660920581785 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:19:47 +0530] "GET /medicare/show/1/product HTTP/1.1" 200 7193
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:20:24 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:20:25 +0530] "GET /medicare/json/data/all/products?_=1660920624899 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:20:34 +0530] "GET /medicare/resources/css/bootstrap.min.css.map HTTP/1.1" 200 542194
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/ HTTP/1.1" 200 10335
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/js/productsController.js HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/css/dataTables.bootstrap.css HTTP/1.1" 200 4791
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/css/myapp.css HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/css/bootstrap-readable-theme.css HTTP/1.1" 200 124547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/js/jquery.dataTables.js HTTP/1.1" 200 448547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/images/banner1.jpg HTTP/1.1" 200 44759
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:10 +0530] "GET /medicare/resources/images/banner2.jpg HTTP/1.1" 200 32874
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:11 +0530] "GET /medicare/resources/images/banner3.jpg HTTP/1.1" 200 44384
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:11 +0530] "GET /medicare/resources/images/banner4.jpg HTTP/1.1" 200 20494
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:11 +0530] "GET /medicare/resources/images/pre-loader.gif HTTP/1.1" 200 59977
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:11 +0530] "GET /medicare/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:11 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:11 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:12 +0530] "GET /medicare/resources/images/PRDABC123DEFX.jpg HTTP/1.1" 200 14444
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:12 +0530] "GET /medicare/resources/images/PRDDEF123DEFX.jpg HTTP/1.1" 200 17459
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:12 +0530] "GET /medicare/resources/images/PRDMNO123PQRX.jpg HTTP/1.1" 200 145629
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:12 +0530] "GET /medicare/resources/images/PRDPQR123WGTX.jpg HTTP/1.1" 200 33392
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:12 +0530] "GET /medicare/resources/images/PRDDEF123GHIX.jpg HTTP/1.1" 200 230763
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:25:12 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/ HTTP/1.1" 200 10335
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/css/myapp.css HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/js/productsController.js HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/css/dataTables.bootstrap.css HTTP/1.1" 200 4791
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/css/bootstrap-readable-theme.css HTTP/1.1" 200 124547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/js/jquery.dataTables.js HTTP/1.1" 200 448547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/images/banner1.jpg HTTP/1.1" 200 44759
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/images/banner2.jpg HTTP/1.1" 200 32874
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/images/banner4.jpg HTTP/1.1" 200 20494
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/images/banner3.jpg HTTP/1.1" 200 44384
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:09 +0530] "GET /medicare/resources/images/pre-loader.gif HTTP/1.1" 200 59977
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:10 +0530] "GET /medicare/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:10 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:10 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:10 +0530] "GET /medicare/resources/images/PRDDEF123DEFX.jpg HTTP/1.1" 200 17459
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:10 +0530] "GET /medicare/resources/images/PRDPQR123WGTX.jpg HTTP/1.1" 200 33392
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:10 +0530] "GET /medicare/resources/images/PRDMNO123PQRX.jpg HTTP/1.1" 200 145629
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:10 +0530] "GET /medicare/resources/images/PRDDEF123GHIX.jpg HTTP/1.1" 200 230763
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:10 +0530] "GET /medicare/resources/images/PRDABC123DEFX.jpg HTTP/1.1" 200 14444
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:10 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:12 +0530] "GET /medicare/login HTTP/1.1" 200 3923
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:19 +0530] "POST /medicare/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:21 +0530] "GET /medicare/ HTTP/1.1" 200 11067
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:21 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:21 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:26 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:27 +0530] "GET /medicare/json/data/all/products?_=1660921826941 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:27 +0530] "GET /medicare/resources/images/PRDABCXYZDEFX.jpg HTTP/1.1" 200 28457
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:32 +0530] "GET /medicare/show/1/product HTTP/1.1" 200 7193
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:38 +0530] "GET /medicare/cart/add/1/product HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:38 +0530] "GET /medicare/cart/show?result=maximum HTTP/1.1" 200 8240
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:43 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:44 +0530] "GET /medicare/json/data/all/products?_=1660921844050 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:40:49 +0530] "GET /medicare/show/1/product HTTP/1.1" 200 7193
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:29 +0530] "GET /medicare/ HTTP/1.1" 200 10335
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/css/dataTables.bootstrap.css HTTP/1.1" 200 4791
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/css/bootstrap-readable-theme.css HTTP/1.1" 200 124547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/js/productsController.js HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/css/myapp.css HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/js/jquery.dataTables.js HTTP/1.1" 200 448547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/images/banner1.jpg HTTP/1.1" 200 44759
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/images/banner3.jpg HTTP/1.1" 200 44384
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/images/banner2.jpg HTTP/1.1" 200 32874
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/images/banner4.jpg HTTP/1.1" 200 20494
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/images/pre-loader.gif HTTP/1.1" 200 59977
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:30 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:31 +0530] "GET /medicare/resources/images/PRDABC123DEFX.jpg HTTP/1.1" 200 14444
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:31 +0530] "GET /medicare/resources/images/PRDDEF123DEFX.jpg HTTP/1.1" 200 17459
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:31 +0530] "GET /medicare/resources/images/PRDDEF123GHIX.jpg HTTP/1.1" 200 230763
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:31 +0530] "GET /medicare/resources/images/PRDPQR123WGTX.jpg HTTP/1.1" 200 33392
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:31 +0530] "GET /medicare/resources/images/PRDMNO123PQRX.jpg HTTP/1.1" 200 145629
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:31 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:32 +0530] "GET /medicare/login HTTP/1.1" 200 3923
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:38 +0530] "POST /medicare/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:40 +0530] "GET /medicare/ HTTP/1.1" 200 11067
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:41 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:41 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:46 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:46 +0530] "GET /medicare/json/data/all/products?_=1660922326399 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:46 +0530] "GET /medicare/resources/images/PRDABCXYZDEFX.jpg HTTP/1.1" 200 28457
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:51 +0530] "GET /medicare/show/1/product HTTP/1.1" 200 7193
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:57 +0530] "GET /medicare/cart/add/1/product HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:48:57 +0530] "GET /medicare/cart/show?result=maximum HTTP/1.1" 200 8240
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:49:02 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:49:03 +0530] "GET /medicare/json/data/all/products?_=1660922342998 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:49:08 +0530] "GET /medicare/ HTTP/1.1" 200 11067
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:49:08 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:49:08 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:37 +0530] "GET /medicare/ HTTP/1.1" 200 10335
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/css/dataTables.bootstrap.css HTTP/1.1" 200 4791
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/css/bootstrap-readable-theme.css HTTP/1.1" 200 124547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/js/productsController.js HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/css/myapp.css HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/js/jquery.dataTables.js HTTP/1.1" 200 448547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/images/banner1.jpg HTTP/1.1" 200 44759
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/images/banner2.jpg HTTP/1.1" 200 32874
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/images/banner3.jpg HTTP/1.1" 200 44384
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/images/banner4.jpg HTTP/1.1" 200 20494
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/images/pre-loader.gif HTTP/1.1" 200 59977
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:38 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:39 +0530] "GET /medicare/resources/images/PRDDEF123DEFX.jpg HTTP/1.1" 200 17459
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:39 +0530] "GET /medicare/resources/images/PRDABC123DEFX.jpg HTTP/1.1" 200 14444
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:39 +0530] "GET /medicare/resources/images/PRDDEF123GHIX.jpg HTTP/1.1" 200 230763
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:39 +0530] "GET /medicare/resources/images/PRDPQR123WGTX.jpg HTTP/1.1" 200 33392
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:39 +0530] "GET /medicare/resources/images/PRDMNO123PQRX.jpg HTTP/1.1" 200 145629
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:39 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:40 +0530] "GET /medicare/login HTTP/1.1" 200 3923
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:46 +0530] "POST /medicare/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:46 +0530] "GET /medicare/ HTTP/1.1" 200 11067
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:46 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:46 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:52 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:52 +0530] "GET /medicare/json/data/all/products?_=1660922452439 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:52 +0530] "GET /medicare/resources/images/PRDABCXYZDEFX.jpg HTTP/1.1" 200 28457
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:50:57 +0530] "GET /medicare/show/1/product HTTP/1.1" 200 7193
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:51:03 +0530] "GET /medicare/cart/add/1/product HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:51:03 +0530] "GET /medicare/cart/show?result=maximum HTTP/1.1" 200 8240
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:51:09 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:51:09 +0530] "GET /medicare/json/data/all/products?_=1660922469282 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:51:14 +0530] "GET /medicare/ HTTP/1.1" 200 11067
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:51:14 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:51:14 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:51:16 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:51:16 +0530] "GET /medicare/json/data/all/products?_=1660922476185 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:51:17 +0530] "GET /medicare/cart/add/1/product HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:51:17 +0530] "GET /medicare/cart/show?result=maximum HTTP/1.1" 200 8240
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:00 +0530] "GET /medicare/ HTTP/1.1" 200 10335
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/css/dataTables.bootstrap.css HTTP/1.1" 200 4791
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/css/bootstrap-readable-theme.css HTTP/1.1" 200 124547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/js/productsController.js HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/css/myapp.css HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/js/jquery.dataTables.js HTTP/1.1" 200 448547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/images/banner4.jpg HTTP/1.1" 200 20494
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/images/banner3.jpg HTTP/1.1" 200 44384
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/images/banner2.jpg HTTP/1.1" 200 32874
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/images/banner1.jpg HTTP/1.1" 200 44759
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/images/pre-loader.gif HTTP/1.1" 200 59977
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:01 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:02 +0530] "GET /medicare/resources/images/PRDABC123DEFX.jpg HTTP/1.1" 200 14444
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:02 +0530] "GET /medicare/resources/images/PRDDEF123DEFX.jpg HTTP/1.1" 200 17459
